energy mue mumu mutau
0.14041659994115857 0.017649390050075847 0.8637181075197581 0.11863250251078851
0.1410653837969736 0.016084099584273797 0.8829551788915334 0.10096072160117607
0.14171716530756545 0.014687567732392496 0.9006939989971186 0.0846184333436076
0.14237195832336227 0.013461191586143836 0.9168889124426766 0.06964989604008642
0.14302977675878706 0.012405679046151377 0.9315011708753862 0.056093150142983106
0.14369063459255324 0.01152107051778246 0.9444988730458955 0.04398005649616715
0.1443545458679618 0.01080676252918988 0.9558568784520156 0.0333363590738273
0.14502152469319954 0.010261533064662744 0.9655566961807798 0.024181770804555313
0.14569158524163933 0.009883568410067203 0.9735863506010376 0.01653008103369003
0.14636474175214076 0.009670491311590977 0.9799402255763425 0.010389283151488887
0.14704100852935312 0.00961939025423758 0.9846188888813165 0.005761720898410091
0.14772039994401903 0.009726849672382753 0.9876288985050575 0.0026442518508968766
0.1484029304332801 0.009988980911180197 0.9889825925204081 0.0010284265910941262
0.14908861450098357 0.01040145376455187 0.9886978641809407 0.0009006820714086146
0.14977746671799064 0.01095952842293064 0.9867979238890519 0.002242547699152378
0.150469501722486 0.01165808767165235 0.9833110496464532 0.005030862687220999
0.15116473422028887 0.012491669188992607 0.9782703275672378 0.009238003243260457
0.15186317898516555 0.013454497801104632 0.9717133839909649 0.014832118201610376
0.15256485085914342 0.014540517559589078 0.9636821106894087 0.021777371738892548
0.1532697647528263 0.0157434235160071 0.9542223846110952 0.030034191855026787
0.15397793564571127 0.017056693076269846 0.9433837835540934 0.03955952334608749
0.1546893785865069 0.018473616826495544 0.931219299100872 0.050307084043477425
0.15540410869345317 0.01998732873053462 0.9177850480901658 0.06222762314463211
0.1561221411546428 0.021590835607898925 0.9031399838381471 0.07526918051386748
0.15684349122834385 0.02327704580925357 0.88734560825833 0.08937734588711094
0.1575681742433239 0.025038797014886486 0.870465685963535 0.10449551697110834
0.1582962055991761 0.026868883089710725 0.8525659613689146 0.12056515548592332
0.15902760076664596 0.028760079936149537 0.8337138797454982 0.13752604025805007
0.15976237528796056 0.030705170294004186 0.813978313109743 0.1553165165313288
0.16050054477715858 0.032696967443702804 0.7934292917649242 0.17387374072194
0.16124212492042203 0.034728337776535036 0.7721377422461109 0.1931339199036948
0.16198713147640983 0.036792222202212156 0.7501752323517056 0.21303254536836086
0.16273558027659238 0.03888165637072819 0.7276137238828904 0.23350461966484076
0.16348748722558828 0.04098978969159572 0.7045253336453084 0.2544848765778735
0.1642428683015022 0.04310990313954407 0.6809821032076896 0.2759079935641509
0.16500173955626418 0.04523542584119726 0.6570557778489508 0.29770879621806773
0.16576411711597122 0.04735995044263302 0.6328175950686111 0.3198224543940462
0.1665300171812294 0.04947724726250467 0.6083380829764248 0.3421846696637097
0.16729945602749863 0.051581277240039206 0.5836868688231388 0.36473185383700857
0.16807245000543827 0.05366620369148014 0.5589324978814072 0.3874012983250881
0.1688490155412545 0.05572640289239395 0.5341422628347766 0.41013133416884734
0.16962916913704965 0.05775647350692272 0.5093820437851322 0.4328614826023078
0.17041292737117256 0.059751244888281825 0.4847161589426711 0.4555325960619487
0.17120030689857116 0.06170578427784384 0.46020722601972314 0.4780869895941443
0.17199132445114623 0.06361540293269984 0.43591603430793846 0.500468562650156
0.1727859968381069 0.0654756612140787 0.4119014273810127 0.5226229112950166
0.17358434094632802 0.06728237267103533 0.3882201963286438 0.5444974308899804
0.17438637374070884 0.06903160715562913 0.3649269833941323 0.5660414093396818
0.17519211226453366 0.07071969300740712 0.34207419585730786 0.5872061110248041
0.17600157363983396 0.0723432183462565 0.3197119299757104 0.607944851567804
0.1768147750677521 0.07389903151385799 0.2978879047714696 0.6282130636050106
0.17763173382890704 0.07538424070463327 0.2766474054266346 0.6479683537598021
0.17845246728376146 0.07679621282794628 0.2560332360296291 0.6671705510344375
0.1792769928729908 0.07813257164349263 0.23608568139506575 0.6857817468546771
0.18010532811785354 0.07939119521219172 0.21684247766303902 0.703766327019406
0.18093749062056397 0.08057021270495685 0.1983387913689115 0.7210909958223886
0.18177349806466597 0.08166800061146702 0.18060720666155658 0.7377247926250329
0.18261336821540874 0.08268317839096284 0.16367772033745698 0.753639101171637
0.18345711892012465 0.0836146036065311 0.14757774434877313 0.7688076519469124
0.18430476810860794 0.08446136658392098 0.13233211543648757 0.7832065178842236
0.18515633379349627 0.08522278463512192 0.1179631115339002 0.7968141037381029
0.18601183407065336 0.08589839588638341 0.10449047458224668 0.809611129441167
0.1868712871195532 0.08648795274917828 0.09193143939727133 0.8215806077661773
0.18773471120366678 0.08699141507195185 0.08030076822508973 0.8327078166186325
0.18860212467084989 0.08740894300922572 0.06961079062573632 0.8429802662838441
0.1894735459537333 0.08774088964370408 0.059871448324617875 0.8523876619537192
0.19034899357011428 0.08798779339567682 0.051090344674707015 0.860921861855024
0.19122848612334994 0.08815037025292158 0.0432727983763453 0.8685768312996166
0.19211204230275297 0.0882295058530125 0.03642190110633282 0.8753485929731079
0.19299968088398836 0.08822624744861476 0.030538578713799155 0.8812351737737215
0.19389142072947277 0.08814179578502661 0.025621655646982336 0.8862365485078624
0.1947872807887751 0.08797749691792396 0.021667922282455336 0.8903545807433335
0.19568728009901915 0.0877348339978048 0.018672204836386555 0.8935929611134252
0.19659143778528843 0.08741541904637783 0.016627437546161146 0.895957143358995
0.19749977306103217 0.08702098474868396 0.015524736819883466 0.8974542783870021
0.198412305228474 0.08655337628334103 0.015353477060977701 0.8980931466152993
0.199329053679022 0.08601454321208743 0.016101367885262827 0.8978840888663128
0.2002500378936805 0.08540653144827108 0.017754532458262015 0.896838936061254
0.20117527744346456 0.08473147532266849 0.020297586691308225 0.8949709379579165
0.20210479198981532 0.08399158976378969 0.023713719045923804 0.89229469116629
0.20303860128501824 0.08318916260836491 0.027984770707142444 0.8888260666646057
0.20397672517262253 0.08232654705658657 0.03309131589766133 0.8845821370299869
0.20491918358786304 0.08140615428537044 0.039012742116102526 0.8795811035868148
0.20586599655808388 0.08043044623176207 0.04572733009402059 0.873842223666593
0.2068171842031637 0.0794019285573253 0.053212333277648564 0.8673857381614853
0.20777276673594372 0.07832314380338828 0.061444056651755376 0.8602327995453282
0.20873276446265682 0.0771966647457957 0.07039793473418766 0.8524054005244585
0.2096971977833593 0.07602508795678767 0.08004860858079146 0.843926303470767
0.21066608719236435 0.07481102758066493 0.09037000165145201 0.8348189707800943
0.21163945327867745 0.07355710932884532 0.10133539439872881 0.8251074962883906
0.21261731672643405 0.07226596469908153 0.11291749745126434 0.8148165378693729
0.2135996983153389 0.07094022542257651 0.12508852327440492 0.8039712513264162
0.21458661892110784 0.06958251814206726 0.13782025620081972 0.7925972256841017
0.21557809951591134 0.06819545932297842 0.1510841207336083 0.780720419973931
0.21657416116881995 0.0667816503990568 0.16485124803409085 0.7683671016007597
0.21757482504625245 0.06534367315320848 0.17909254051587123 0.7555637863681586
0.21858011241242517 0.06388408533346536 0.19377873447558544 0.7423371802313744
0.21959004462980428 0.06240541650353014 0.20888046069978752 0.7287141228402504
0.2206046431595594 0.06091016412656558 0.22436830299539967 0.7147215329246324
0.22162392956201982 0.05940078988051956 0.24021285459969527 0.7003863555693053
0.22264792549713272 0.05787971620260164 0.25638477243313446 0.6857355114166144
0.22367665272492324 0.0563493230601395 0.2728548291659672 0.6707958478289718
0.22471013310595708 0.05481194494456577 0.28959396307656815 0.6555940920365525
0.225748388601805 0.05326986808487482 0.3065733256861801 0.6401568062890712
0.22679144127550935 0.05172532787653723 0.32376432716115 0.6245103450247911
0.22783931329205317 0.05018050652146694 0.3411386794796808 0.6086808140635852
0.2288920269188309 0.04863753087440733 0.35866843736606385 0.5926940318263736
0.22994960452612187 0.047098470490767506 0.37632603700063205 0.5765754925774161
0.23101206858756557 0.045565335870707914 0.3940843325186587 0.5603503316813303
0.23207944168063888 0.04404007689406476 0.4119166303162051 0.5440432928621705
0.23315174648713652 0.042524581440528994 0.4297967211856063 0.5276786974478945
0.23422900579365236 0.04102067418930545 0.44769891030696835 0.5112804155792281
0.23531124249206403 0.03953011559235374 0.46559804512617176 0.4948718393583438
0.23639847958001944 0.038054601015215184 0.4834695411532611 0.4784758579096114
0.23749074016142502 0.03659576003932796 0.5012894057185573 0.46211483432130845
0.23858804744693726 0.035155155919656345 0.5190342597263048 0.4458105844341794
0.23969042475445546 0.03373428519144834 0.5366813574490262 0.42958435744054146
0.24079789550961758 0.03233457741985306 0.5542086044073575 0.41345681825450986
0.24191048324629777 0.03095739508620067 0.5715945733833381 0.3974480316127638
0.24302821160710672 0.029604033604663755 0.5888185186159087 0.38157744786219894
0.24415110434389398 0.02827572146311948 0.6058603882300154 0.36586389038998646
0.24527918531825238 0.026973620482030714 0.6227008349516491 0.35032554464962734
0.24641247850202572 0.025698826185236237 0.6393212251627566 0.33497994873541154
0.24755100797781748 0.024452368276580365 0.6557036463504283 0.3198439854563746
0.24869479793950316 0.023235211216429495 0.6718309130065607 0.304933875860281
0.24984387269274416 0.022048254892172416 0.6876865710338284 0.2902651741570215
0.25099825665550407 0.020892335376926776 0.7032549007151861 0.27585276399050507
0.25215797435856796 0.01976822577076471 0.7185209183038624 0.2617108560075015
0.25332305044606335 0.01867663711888776 0.7334703762910301 0.24785298667162348
0.254493509675984 0.01761821940131593 0.7480897624088094 0.23429201827067442
0.2556693769207163 0.01659356258877244 0.7623662974258124 0.2210401400654
0.25685067716756704 0.01560319775957351 0.7762879317917605 0.20810887052773266
0.2580374355192954 0.01464759827249484 0.7898433411884452 0.19550906061711523
0.25922967719464557 0.013727180990705757 0.8030219210426293 0.18325089804357247
0.26042742752888304 0.0128423075520259 0.8158137800568941 0.1713439124668085
0.261630711974333 0.01199328568089087 0.8282097328125364 0.15979698158094038
0.262839556100921 0.011180370537598105 0.8402012914998811 0.14861833803550925
0.26405398559671656 0.010403766100508508 0.8517806568274422 0.13781557714348436
0.26527402626847857 0.009663626577094027 0.8629407081642205 0.1273956653285147
0.2664997040422044 0.008960057839820044 0.8736749929645423 0.11736494926378077
0.26773104496368033 0.008293118883053598 0.8839777155270121 0.10772916565632346
0.268968075199035 0.007662823297316452 0.8938437251359356 0.09849345163129557
0.27021082103529576 0.007069140757371904 0.903268503633481 0.08966235567179562
0.271459308880947 0.006511998520781361 0.9122481524689717 0.08123984907089757
0.27271356526649165 0.005991282933728404 0.9207793792711532 0.07322933785368974
0.2739736168450143 0.005506840941053163 0.9288594839872436 0.06563367512816569
0.2752394903927485 0.005058481597592899 0.936486344631654 0.05845517382502797
0.276511212809645 0.00464597757807732 0.9436584026862803 0.05169561978767204
0.2777888111199438 0.004269066682965443 0.9503746481919624 0.045356285174765275
0.27907231247274816 0.003927453337761632 0.9566346045704461 0.039437942139111094
0.2803617441426016 0.0036208100834837333 0.9624383132137407 0.03394087674768121
0.2816571335300677 0.0033487790560985976 0.9677863178773031 0.028864903108987355
0.28295850816231216 0.003110973452873447 0.9726796489118227 0.02420937767519044
0.28426589569368754 0.002906978983719973 0.9771198073660011 0.01997321368757127
0.2855793239063215 0.0027363553057445575 0.981108748993591 0.016154895735296375
0.2868988207107066 0.002598637439333179 0.9846488681940788 0.012752494398607579
0.28822441414629374 0.00249333716422716 0.9877429819162395 0.009763680948818914
0.28955613238208794 0.0024199443941649215 0.9903943135536569 0.00718574207874902
0.2908940037172466 0.0023779285287710804 0.992606476856614 0.005015594638414729
0.29223805658168167 0.0023667397814950124 0.9943834598874887 0.0032498003520277235
0.2935883195366627 0.00238581048249955 0.9957296090421598 0.001884580493530444
0.29494482127542476 0.0024345563555080185 0.9966496131607427 0.0009158304990639961
0.29630759062377765 0.0025123777677153983 0.9971484877488284 0.000339134495933152
0.2976766565407184 0.0026186609519645017 0.9972315593288683 0.00014977972875161
0.299052048119047 0.0027527792004821963 0.9969044499416047 0.00034277086457041277
